Image File,Y Channel Value
BookOfMaking.00016.01,229.1734848022461
BookOfMaking.00019.01,196.6171531677246
BookOfMaking.00053.01,191.73250579833984
BookOfMaking.00054.01,182.07481384277344
BookOfMaking.00055.01,134.34108352661133
BookOfMaking.00085.01,70.8847427368164
BookOfMaking.00120.02,129.5205078125
BookOfMaking.00123.02,163.79062271118164
BookOfMaking.00150.01,168.85491561889648
BookOfMaking.00159.01,31.88229751586914
BuildYourOwnFirstPersonShooterInUnity.00013.01,229.6468276977539
BuildYourOwnFirstPersonShooterInUnity.00018.01,189.3814926147461
BuildYourOwnFirstPersonShooterInUnity.00019.01,222.67102432250977
BuildYourOwnFirstPersonShooterInUnity.00034.02,234.56026458740234
BuildYourOwnFirstPersonShooterInUnity.00050.01,193.63536834716797
BuildYourOwnFirstPersonShooterInUnity.00100.02,147.50832748413086
BuildYourOwnFirstPersonShooterInUnity.00114.01,136.5122528076172
BuildYourOwnFirstPersonShooterInUnity.00115.01,82.19165802001953
BuildYourOwnFirstPersonShooterInUnity.00139.02,88.01466369628906
CreateGraphicalUserInterfacesWithPython.00045.01,223.81042098999023
CreateGraphicalUserInterfacesWithPython.00071.02,237.98098373413086
CreateGraphicalUserInterfacesWithPython.00072.01,216.8251495361328
CreateGraphicalUserInterfacesWithPython.00117.01,240.0110855102539
CreateGraphicalUserInterfacesWithPython.00121.02,235.31164932250977
CreateGraphicalUserInterfacesWithPython.00143.02,225.3528594970703
CreateGraphicalUserInterfacesWithPython.00152.01,214.56113052368164
EssentialsAIYProjectsVoice.00005.02,134.01679611206055
EssentialsAIYProjectsVoice.00015.01,89.80338668823242
EssentialsAIYProjectsVoice.00028.02,45.83198165893555
EssentialsAIYProjectsVoice.00058.02,168.20114135742188
GetStartedArduino.00006.02,23.53630828857422
GetStartedArduino.00011.01,45.124061584472656
GetStartedArduino.00015.01,74.82421493530273
GetStartedArduino.00048.02,232.0140151977539
GetStartedArduino.00049.02,144.75440216064453
GetStartedArduino.00074.01,222.3692626953125
GetStartedArduino.00083.02,115.08111572265625
GetStartedArduino.00108.02,236.97710800170898
GetStartedArduino.00113.01,183.8761444091797
GetStartedArduino.00114.02,186.03501510620117
GetStartedMicroPython.00106.02,201.28045654296875
GetStartedMicroPython.00137.01,237.24430084228516
HackSpace36.00015.02,39.94442367553711
HackSpace36.00023.02,148.88259887695312
