Image File,Y Channel Value
BookOfMaking.00016.01,229.13507080078125
BookOfMaking.00019.01,197.28127670288086
BookOfMaking.00053.01,192.1043243408203
BookOfMaking.00054.01,181.94683837890625
BookOfMaking.00055.01,132.6903533935547
BookOfMaking.00085.01,70.69440841674805
BookOfMaking.00120.02,134.6172752380371
BookOfMaking.00123.02,159.0218963623047
BookOfMaking.00150.01,165.58534622192383
BookOfMaking.00159.01,30.629173278808594
BuildYourOwnFirstPersonShooterInUnity.00013.01,229.37808227539062
BuildYourOwnFirstPersonShooterInUnity.00018.01,189.95392227172852
BuildYourOwnFirstPersonShooterInUnity.00019.01,222.69311904907227
BuildYourOwnFirstPersonShooterInUnity.00034.02,235.12914276123047
BuildYourOwnFirstPersonShooterInUnity.00050.01,193.50653457641602
BuildYourOwnFirstPersonShooterInUnity.00100.02,146.73041534423828
BuildYourOwnFirstPersonShooterInUnity.00114.01,136.35387420654297
BuildYourOwnFirstPersonShooterInUnity.00115.01,82.482177734375
BuildYourOwnFirstPersonShooterInUnity.00139.02,88.23532104492188
CreateGraphicalUserInterfacesWithPython.00045.01,223.73925399780273
CreateGraphicalUserInterfacesWithPython.00071.02,238.02838897705078
CreateGraphicalUserInterfacesWithPython.00072.01,217.88237380981445
CreateGraphicalUserInterfacesWithPython.00117.01,239.5909194946289
CreateGraphicalUserInterfacesWithPython.00121.02,235.35465621948242
CreateGraphicalUserInterfacesWithPython.00143.02,222.8721466064453
CreateGraphicalUserInterfacesWithPython.00152.01,214.61951446533203
EssentialsAIYProjectsVoice.00005.02,134.67405319213867
EssentialsAIYProjectsVoice.00015.01,88.59358215332031
EssentialsAIYProjectsVoice.00028.02,46.76301956176758
EssentialsAIYProjectsVoice.00058.02,169.87659454345703
GetStartedArduino.00006.02,26.304401397705078
GetStartedArduino.00011.01,47.192317962646484
GetStartedArduino.00015.01,75.62846755981445
GetStartedArduino.00048.02,231.7272071838379
GetStartedArduino.00049.02,141.55592346191406
GetStartedArduino.00074.01,222.8568229675293
GetStartedArduino.00083.02,113.39865112304688
GetStartedArduino.00108.02,236.54150772094727
GetStartedArduino.00113.01,182.73279190063477
GetStartedArduino.00114.02,184.07088088989258
GetStartedMicroPython.00106.02,200.90085220336914
GetStartedMicroPython.00137.01,237.19311141967773
HackSpace36.00015.02,38.020694732666016
HackSpace36.00023.02,149.27489852905273
HackSpace36.00052.01,112.66037368774414
HackSpace36.00056.02,221.47103118896484
HackSpace36.00115.01,7.375659942626953
HackSpace37.00005.01,123.20379638671875
HackSpace37.00029.02,57.66880798339844
HackSpace37.00070.02,89.99757385253906
HackSpace37.00072.02,179.7568473815918
HackSpace37.00099.02,61.527587890625
HackSpace37.00102.02,26.398151397705078
HackSpace38.00063.02,161.45158004760742
HackSpace38.00069.01,75.56641006469727
HackSpace38.00084.01,124.18865966796875
HackSpace38.00105.02,135.68697357177734
HackSpace40.00013.02,41.26502227783203
HackSpace40.00056.02,57.16493225097656
HackSpace40.00081.01,102.4474868774414
HackSpace40.00097.01,110.15766143798828
HackSpace41.00013.02,140.76486206054688
HackSpace41.00034.01,110.82574081420898
HackSpace41.00060.01,155.5054702758789
HackSpace41.00070.01,163.83521270751953
HackSpace41.00087.01,232.32710647583008
HackSpace41.00087.02,228.02438354492188
HackSpace41.00113.02,197.07733154296875
HackSpace42.00023.02,157.13455963134766
HackSpace42.00025.01,158.4089241027832
HackSpace42.00042.01,63.510467529296875
HackSpace42.00100.01,133.13184356689453
HackSpace43.00028.02,87.16584014892578
HackSpace43.00057.01,157.28667831420898
HackSpace44.00024.02,139.4611473083496
HackSpace44.00101.01,225.49140167236328
HackSpace44.00110.01,223.5915069580078
HackSpace45.00006.02,53.163055419921875
HackSpace45.00007.01,45.14887619018555
HackSpace45.00009.02,111.81022644042969
HackSpace45.00026.02,203.18173217773438
HackSpace45.00044.02,92.26874542236328
HackSpace45.00047.01,86.60847473144531
HackSpace45.00051.02,164.99805450439453
HackSpace45.00056.02,22.651729583740234
HackSpace45.00062.01,140.25384902954102
HackSpace46.00029.01,205.90013122558594
HackSpace46.00034.01,136.56806564331055
HackSpace46.00080.01,130.87466430664062
HackSpace46.00092.01,166.72521591186523
HackSpace46.00106.01,197.67267608642578
HackSpace47.00004.01,227.79719161987305
HackSpace47.00044.01,186.74889755249023
HackSpace47.00044.02,188.8695297241211
HackSpace47.00056.01,69.45591354370117
HackSpace47.00071.02,115.33778762817383
HackSpace47.00101.01,108.07687377929688
HackSpace47.00104.01,143.37723541259766
HackSpace50.00062.01,46.54387283325195
HackSpace50.00090.01,176.45656967163086
HackSpace51.00023.01,150.37111282348633
HackSpace51.00033.02,64.79197692871094
HackSpace51.00066.02,185.56037521362305
HackSpace51.00071.01,110.38830947875977
HackSpace51.00071.02,225.02452087402344
HackSpace51.00109.02,203.9990005493164
MagPi047.00027.01,73.32720565795898
MagPi047.00028.01,26.187461853027344
MagPi047.00031.02,134.47797775268555
MagPi047.00044.01,217.3731346130371
MagPi047.00054.01,176.63655853271484
MagPi047.00076.01,96.48978805541992
MagPi047.00096.01,208.24251556396484
MagPi048.00004.02,128.75739288330078
MagPi048.00037.01,114.16256713867188
MagPi048.00047.02,233.51873016357422
MagPi048.00048.02,95.14755249023438
MagPi048.00084.02,174.1734962463379
MagPi048.00090.02,147.3555450439453
MagPi049.00006.01,219.19315338134766
MagPi049.00018.01,150.95157623291016
MagPi049.00033.01,96.51021194458008
MagPi049.00036.02,83.54949188232422
MagPi049.00045.01,223.97454452514648
MagPi049.00058.01,163.62339401245117
MagPi049.00071.02,52.68838882446289
MagPi049.00091.01,105.47196960449219
MagPi050.00018.01,33.767669677734375
MagPi050.00045.01,159.68896484375
MagPi050.00061.01,229.66510009765625
MagPi050.00064.01,202.04399490356445
MagPi050.00093.02,170.51710510253906
MagPi050.00095.02,107.03263854980469
MagPi051.00010.01,164.07354354858398
MagPi051.00026.02,30.514678955078125
MagPi051.00040.02,184.28914260864258
MagPi051.00053.02,223.91758346557617
MagPi051.00082.02,196.12102890014648
MagPi051.00087.02,201.49007034301758
MagPi051.00097.01,125.59264373779297
MagPi052.00003.01,197.9415283203125
MagPi052.00004.01,165.33917617797852
MagPi052.00016.01,123.78292846679688
MagPi052.00019.02,138.55801391601562
MagPi052.00025.02,173.36538696289062
MagPi052.00088.02,87.34354400634766
MagPi056.00033.01,195.0138282775879
MagPi056.00034.02,69.50724029541016
MagPi056.00074.01,202.96527862548828
MagPi056.00076.02,214.83765029907227
MagPi056.00079.01,191.7303581237793
MagPi056.00079.02,202.35504913330078
MagPi056.00089.02,191.71134185791016
MagPi056.00093.01,187.75378036499023
MagPi057.00006.02,57.6966438293457
MagPi057.00034.01,144.67196655273438
MagPi057.00055.01,128.9186668395996
MagPi057.00057.01,224.4047393798828
MagPi057.00073.02,180.98149871826172
MagPi058.00030.01,57.19892883300781
MagPi058.00031.02,224.03509521484375
MagPi058.00041.02,87.2573127746582
MagPi058.00082.02,175.73576736450195
MagPi058.00086.02,61.82331848144531
MagPi058.00089.01,11.510746002197266
MagPi058.00098.01,221.17455291748047
MagPi058.00099.01,40.954429626464844
MagPi059.00018.01,144.91698837280273
MagPi059.00034.01,189.00859451293945
MagPi059.00059.01,218.31200790405273
MagPi059.00078.02,187.51365280151367
MagPi059.00095.02,146.70672607421875
MagPi060.00022.01,188.5614128112793
MagPi060.00042.01,131.1424674987793
MagPi060.00056.02,226.28089141845703
MagPi060.00058.02,225.99245071411133
MagPi060.00069.02,179.5069923400879
MagPi061.00016.02,100.25920486450195
MagPi061.00027.01,75.13042068481445
MagPi061.00064.01,200.5259132385254
MagPi061.00074.01,192.63019561767578
MagPi061.00084.02,109.82494735717773
MagPi061.00091.02,155.89928817749023
MagPi061.00096.01,168.96705627441406
MagPi062.00004.02,154.45703887939453
MagPi062.00077.01,122.6070556640625
MagPi062.00099.02,56.21211624145508
MagPi063.00007.01,143.57898330688477
MagPi063.00028.01,67.0908088684082
MagPi063.00037.02,74.72696304321289
MagPi063.00054.02,135.179931640625
MagPi063.00075.02,184.64971923828125
MagPi064.00046.02,225.60754013061523
MagPi064.00050.01,219.26705169677734
MagPi064.00055.01,195.76181411743164
MagPi064.00062.01,79.62450790405273
MagPi064.00071.01,172.8523712158203
MagPi064.00098.01,193.75385284423828
MagPi065.00047.01,222.98760604858398
MagPi065.00057.01,215.98198699951172
MagPi066.00004.02,88.74118041992188
MagPi066.00033.02,156.2926483154297
MagPi066.00055.01,213.6803970336914
MagPi066.00057.02,61.00883865356445
MagPi066.00064.01,52.08088684082031
MagPi066.00073.01,203.7270393371582
MagPi066.00074.01,136.02916717529297
MagPi066.00088.01,117.76573944091797
MagPi067.00006.02,189.60943603515625
MagPi067.00048.01,156.0962905883789
MagPi067.00058.01,156.15457153320312
MagPi067.00073.01,157.70832061767578
MagPi068.00056.02,226.0113983154297
MagPi068.00064.02,101.35549545288086
MagPi068.00070.01,144.9550666809082
MagPi068.00086.01,148.34413528442383
MagPi068.00093.02,106.29280471801758
MagPi070.00007.01,38.23954391479492
MagPi070.00041.01,194.80175018310547
MagPi070.00063.01,184.21266555786133
MagPi070.00072.02,208.28038787841797
MagPi070.00100.02,236.2244529724121
MagPi071.00046.02,68.06926727294922
MagPi071.00047.01,150.75354385375977
MagPi071.00053.01,219.54547500610352
MagPi071.00065.02,221.01308822631836
MagPi071.00090.02,60.25678634643555
MagPi072.00021.01,132.59441375732422
MagPi072.00054.01,205.25864028930664
MagPi072.00057.02,227.65038299560547
MagPi072.00071.01,19.981979370117188
MagPi072.00072.02,20.039241790771484
MagPi072.00074.02,212.13821411132812
MagPi072.00097.01,134.13421249389648
MagPi073.00021.01,164.12737274169922
MagPi073.00052.02,225.380126953125
MagPi073.00061.02,151.98907470703125
MagPi073.00100.02,90.20687866210938
MagPi074.00004.02,166.3445930480957
MagPi074.00006.01,160.01906204223633
MagPi074.00026.01,164.00459671020508
MagPi074.00027.02,161.83906936645508
MagPi074.00031.01,186.37517166137695
MagPi074.00064.01,188.16049194335938
MagPi074.00075.02,8.262454986572266
MagPi074.00079.01,109.90619659423828
MagPi075.00055.01,244.91674041748047
MagPi075.00059.02,241.04433822631836
MagPi075.00060.01,241.3758316040039
MagPi075.00083.02,206.57423400878906
MagPi075.00086.01,231.48323440551758
MagPi075.00087.02,88.40823745727539
MagPi076.00043.02,229.4935646057129
