Image File,Y Channel Value
BookOfMaking.00016.01,228.40952682495117
BookOfMaking.00019.01,196.76585006713867
BookOfMaking.00053.01,190.7066192626953
BookOfMaking.00054.01,181.10931396484375
BookOfMaking.00055.01,132.53662109375
BookOfMaking.00085.01,72.76399230957031
BookOfMaking.00120.02,133.60718536376953
BookOfMaking.00123.02,155.90595245361328
BookOfMaking.00150.01,169.15051651000977
BookOfMaking.00159.01,30.538944244384766
BuildYourOwnFirstPersonShooterInUnity.00013.01,225.47980499267578
BuildYourOwnFirstPersonShooterInUnity.00018.01,188.82631301879883
BuildYourOwnFirstPersonShooterInUnity.00019.01,222.02640914916992
BuildYourOwnFirstPersonShooterInUnity.00034.02,234.02831649780273
BuildYourOwnFirstPersonShooterInUnity.00050.01,191.72248458862305
BuildYourOwnFirstPersonShooterInUnity.00100.02,146.4828872680664
BuildYourOwnFirstPersonShooterInUnity.00114.01,135.0860252380371
BuildYourOwnFirstPersonShooterInUnity.00115.01,81.83013534545898
BuildYourOwnFirstPersonShooterInUnity.00139.02,86.03271102905273
CreateGraphicalUserInterfacesWithPython.00045.01,222.64876174926758
CreateGraphicalUserInterfacesWithPython.00071.02,237.67412185668945
CreateGraphicalUserInterfacesWithPython.00072.01,217.31058502197266
CreateGraphicalUserInterfacesWithPython.00117.01,238.9792938232422
CreateGraphicalUserInterfacesWithPython.00121.02,234.34840774536133
CreateGraphicalUserInterfacesWithPython.00143.02,220.09585189819336
CreateGraphicalUserInterfacesWithPython.00152.01,212.4868278503418
EssentialsAIYProjectsVoice.00005.02,131.42035675048828
EssentialsAIYProjectsVoice.00015.01,87.58255004882812
EssentialsAIYProjectsVoice.00028.02,45.623287200927734
EssentialsAIYProjectsVoice.00058.02,168.50613021850586
GetStartedArduino.00006.02,26.459590911865234
GetStartedArduino.00011.01,48.01194763183594
GetStartedArduino.00015.01,75.51089859008789
GetStartedArduino.00048.02,227.30895233154297
GetStartedArduino.00049.02,139.55788803100586
GetStartedArduino.00074.01,219.73068618774414
GetStartedArduino.00083.02,114.90042114257812
GetStartedArduino.00108.02,235.31467819213867
GetStartedArduino.00113.01,182.4424819946289
GetStartedArduino.00114.02,182.76333618164062
GetStartedMicroPython.00106.02,199.5556182861328
GetStartedMicroPython.00137.01,236.27898406982422
HackSpace36.00015.02,36.395538330078125
HackSpace36.00023.02,148.70645141601562
HackSpace36.00052.01,113.24195861816406
HackSpace36.00056.02,215.3486442565918
HackSpace36.00115.01,7.363071441650391
HackSpace37.00005.01,122.61429595947266
HackSpace37.00029.02,57.23194885253906
HackSpace37.00070.02,89.87346267700195
HackSpace37.00072.02,178.8779525756836
HackSpace37.00099.02,61.77317810058594
HackSpace37.00102.02,26.037925720214844
HackSpace38.00063.02,162.23701858520508
HackSpace38.00069.01,74.74058532714844
HackSpace38.00084.01,123.35737228393555
HackSpace38.00105.02,134.36929321289062
HackSpace40.00013.02,40.731178283691406
HackSpace40.00056.02,55.974090576171875
HackSpace40.00081.01,101.15271377563477
HackSpace40.00097.01,110.70335388183594
HackSpace41.00013.02,141.359619140625
HackSpace41.00034.01,110.65265274047852
HackSpace41.00060.01,153.83682250976562
HackSpace41.00070.01,164.2243423461914
HackSpace41.00087.01,231.761962890625
HackSpace41.00087.02,226.66515350341797
HackSpace41.00113.02,187.42247772216797
HackSpace42.00023.02,156.00966262817383
HackSpace42.00025.01,156.1588897705078
HackSpace42.00042.01,64.11332321166992
HackSpace42.00100.01,134.23012924194336
HackSpace43.00028.02,84.37340545654297
HackSpace43.00057.01,159.77315521240234
HackSpace44.00024.02,137.3736114501953
HackSpace44.00101.01,223.97980499267578
HackSpace44.00110.01,222.69954299926758
HackSpace45.00006.02,51.62169647216797
HackSpace45.00007.01,43.94805908203125
HackSpace45.00009.02,113.08084106445312
HackSpace45.00026.02,202.63490676879883
HackSpace45.00044.02,89.26524353027344
HackSpace45.00047.01,87.44345474243164
HackSpace45.00051.02,167.58485794067383
HackSpace45.00056.02,23.045120239257812
HackSpace45.00062.01,137.62182235717773
HackSpace46.00029.01,200.62605667114258
HackSpace46.00034.01,136.51559829711914
HackSpace46.00080.01,130.29224014282227
HackSpace46.00092.01,165.08909606933594
HackSpace46.00106.01,196.25004959106445
HackSpace47.00004.01,227.26562118530273
HackSpace47.00044.01,185.59693145751953
HackSpace47.00044.02,185.8462791442871
HackSpace47.00056.01,68.60984420776367
HackSpace47.00071.02,111.27558898925781
HackSpace47.00101.01,110.82311630249023
HackSpace47.00104.01,142.04478073120117
HackSpace50.00062.01,46.678916931152344
HackSpace50.00090.01,176.1219139099121
HackSpace51.00023.01,150.05699157714844
HackSpace51.00033.02,63.77806854248047
HackSpace51.00066.02,185.21553421020508
HackSpace51.00071.01,109.71343994140625
HackSpace51.00071.02,224.26557159423828
HackSpace51.00109.02,190.8142547607422
MagPi047.00027.01,72.97544860839844
MagPi047.00028.01,26.314640045166016
MagPi047.00031.02,134.71376419067383
MagPi047.00044.01,216.7462615966797
MagPi047.00054.01,169.92166137695312
MagPi047.00076.01,96.22895050048828
MagPi047.00096.01,207.18603897094727
MagPi048.00004.02,128.0059814453125
MagPi048.00037.01,110.72843551635742
MagPi048.00047.02,232.16682052612305
MagPi048.00048.02,93.38645935058594
MagPi048.00084.02,172.21660232543945
MagPi048.00090.02,145.74694442749023
MagPi049.00006.01,218.55475616455078
MagPi049.00018.01,152.23078536987305
MagPi049.00033.01,96.32223892211914
MagPi049.00036.02,82.03765106201172
MagPi049.00045.01,222.60313415527344
MagPi049.00058.01,161.10570526123047
MagPi049.00071.02,54.72781753540039
MagPi049.00091.01,106.25979995727539
MagPi050.00018.01,33.93702697753906
MagPi050.00045.01,157.96741104125977
MagPi050.00061.01,228.6436309814453
MagPi050.00064.01,202.03297805786133
MagPi050.00093.02,166.70835876464844
MagPi050.00095.02,109.2128791809082
MagPi051.00010.01,163.46606826782227
MagPi051.00026.02,29.443988800048828
MagPi051.00040.02,176.65474700927734
MagPi051.00053.02,222.54373168945312
MagPi051.00082.02,194.4384880065918
MagPi051.00087.02,187.46016693115234
MagPi051.00097.01,122.96712875366211
MagPi052.00003.01,196.97227096557617
MagPi052.00004.01,163.9766502380371
MagPi052.00016.01,124.27076721191406
MagPi052.00019.02,136.9112319946289
MagPi052.00025.02,168.48328399658203
MagPi052.00088.02,82.40312957763672
MagPi056.00033.01,186.30452728271484
MagPi056.00034.02,71.62332916259766
MagPi056.00074.01,202.3138427734375
MagPi056.00076.02,214.17053985595703
MagPi056.00079.01,190.25781631469727
MagPi056.00079.02,202.2638816833496
MagPi056.00089.02,181.43178939819336
MagPi056.00093.01,179.2106170654297
MagPi057.00006.02,56.336219787597656
MagPi057.00034.01,144.15106582641602
MagPi057.00055.01,128.94865798950195
MagPi057.00057.01,218.8297462463379
MagPi057.00073.02,177.3467903137207
MagPi058.00030.01,57.84938049316406
MagPi058.00031.02,216.4694480895996
MagPi058.00041.02,87.73283767700195
MagPi058.00082.02,175.3197250366211
MagPi058.00086.02,60.54489517211914
MagPi058.00089.01,10.638221740722656
MagPi058.00098.01,219.91821670532227
MagPi058.00099.01,41.3363151550293
MagPi059.00018.01,146.2935562133789
MagPi059.00034.01,180.33345413208008
MagPi059.00059.01,198.36896514892578
MagPi059.00078.02,186.42860794067383
MagPi059.00095.02,146.7711067199707
MagPi060.00022.01,188.25933837890625
MagPi060.00042.01,132.52569198608398
MagPi060.00056.02,224.39709091186523
MagPi060.00058.02,224.20110702514648
MagPi060.00069.02,174.5956268310547
MagPi061.00016.02,101.64347076416016
MagPi061.00027.01,74.75190353393555
MagPi061.00064.01,196.07280731201172
MagPi061.00074.01,191.92672729492188
MagPi061.00084.02,110.02389526367188
MagPi061.00091.02,148.66095733642578
MagPi061.00096.01,169.0766716003418
MagPi062.00004.02,154.54200744628906
MagPi062.00077.01,122.86265182495117
MagPi062.00099.02,56.490821838378906
MagPi063.00007.01,144.46252059936523
MagPi063.00028.01,65.37003326416016
MagPi063.00037.02,72.56464004516602
MagPi063.00054.02,134.64508819580078
MagPi063.00075.02,184.2053565979004
MagPi064.00046.02,224.9296646118164
MagPi064.00050.01,218.42823028564453
MagPi064.00055.01,191.56838607788086
